epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,527.076,1.12235,0.63904,1.17766,0.99208,0.96508,0.98065,0.71089,1.0678,0.48705,1.18595,0.000792032,0.000792032,0.000792032
31,544.404,1.10108,0.62032,1.16328,0.98733,0.95552,0.97924,0.69279,1.10411,0.49477,1.2123,0.000781033,0.000781033,0.000781033
32,561.718,1.08592,0.61343,1.15619,0.97947,0.97247,0.98524,0.68477,1.12395,0.49614,1.24484,0.000770034,0.000770034,0.000770034
33,579.021,1.08846,0.61475,1.16092,0.97679,0.95604,0.9781,0.70047,1.06444,0.48576,1.17784,0.000759035,0.000759035,0.000759035
34,596.339,1.08312,0.59939,1.14985,0.98787,0.97274,0.98185,0.70735,1.06326,0.47927,1.17818,0.000748036,0.000748036,0.000748036
35,613.67,1.07118,0.60081,1.15761,0.9891,0.96706,0.9815,0.71521,1.04405,0.46472,1.17305,0.000737037,0.000737037,0.000737037
36,630.982,1.04708,0.57888,1.1284,0.98607,0.97351,0.98605,0.72318,1.03709,0.45754,1.16742,0.000726038,0.000726038,0.000726038
37,648.288,1.08023,0.57652,1.15818,0.98846,0.98065,0.9863,0.70121,1.06939,0.47117,1.1982,0.00071504,0.00071504,0.00071504
38,665.61,1.07946,0.58323,1.15488,0.99406,0.96706,0.98427,0.71644,1.06818,0.46985,1.17841,0.000704041,0.000704041,0.000704041
39,682.913,1.06506,0.5757,1.14675,0.99495,0.96526,0.97953,0.69256,1.09087,0.47058,1.19499,0.000693042,0.000693042,0.000693042
40,700.188,1.07015,0.58163,1.15193,0.99776,0.97496,0.98777,0.71968,1.07367,0.45644,1.17468,0.000682043,0.000682043,0.000682043
41,717.693,1.0519,0.55859,1.13568,0.98791,0.97427,0.98542,0.70169,1.08692,0.45485,1.19837,0.000671044,0.000671044,0.000671044
42,735.046,1.05135,0.57973,1.14427,0.98914,0.97066,0.98398,0.7143,1.04462,0.447,1.18738,0.000660045,0.000660045,0.000660045
43,752.323,1.03729,0.56216,1.13523,0.98813,0.97475,0.98659,0.72372,1.05483,0.45339,1.17828,0.000649046,0.000649046,0.000649046
44,769.6,1.01647,0.54926,1.13199,0.99202,0.9747,0.98503,0.72058,1.04921,0.44232,1.17539,0.000638047,0.000638047,0.000638047
45,786.874,1.02342,0.54501,1.12958,0.9902,0.96651,0.98396,0.71513,1.06957,0.44685,1.14451,0.000627048,0.000627048,0.000627048
46,804.174,1.0244,0.55129,1.12268,0.98825,0.97313,0.9884,0.71352,1.06678,0.4407,1.19132,0.000616049,0.000616049,0.000616049
47,821.489,1.02648,0.54161,1.12662,0.99364,0.97607,0.98432,0.72939,1.03135,0.42612,1.15896,0.000605051,0.000605051,0.000605051
48,838.813,1.03138,0.54257,1.1214,0.98273,0.98265,0.9896,0.73008,1.04133,0.43045,1.13906,0.000594052,0.000594052,0.000594052
49,856.365,1.00521,0.53567,1.11604,0.99125,0.97888,0.98928,0.72253,1.04496,0.42805,1.1595,0.000583053,0.000583053,0.000583053
50,873.699,1.01949,0.53243,1.12858,0.99528,0.97787,0.98629,0.71966,1.05483,0.43014,1.17112,0.000572054,0.000572054,0.000572054
51,891.041,1.01659,0.52648,1.122,0.9884,0.97528,0.98698,0.71788,1.06278,0.4299,1.18748,0.000561055,0.000561055,0.000561055
52,908.389,1.00109,0.52233,1.11817,0.98745,0.97896,0.98793,0.72913,1.04136,0.41562,1.16211,0.000550056,0.000550056,0.000550056
53,925.717,1.00229,0.51557,1.11709,0.99164,0.97255,0.98663,0.71867,1.03299,0.42135,1.15038,0.000539057,0.000539057,0.000539057
54,943.087,1.01176,0.51651,1.11226,0.98774,0.97745,0.98636,0.70541,1.05447,0.43698,1.15184,0.000528058,0.000528058,0.000528058
55,960.547,0.9944,0.50261,1.10536,0.98569,0.98323,0.99013,0.72662,1.02588,0.40909,1.14828,0.000517059,0.000517059,0.000517059
56,978.143,1.00399,0.51409,1.11085,0.9941,0.97896,0.99018,0.73954,1.03248,0.41921,1.14981,0.00050606,0.00050606,0.00050606
57,995.634,0.98276,0.49956,1.10487,0.99614,0.96929,0.98839,0.72499,1.0586,0.42667,1.20537,0.000495062,0.000495062,0.000495062
58,1012.96,0.98326,0.50277,1.10927,0.98756,0.97835,0.98777,0.72211,1.03922,0.43149,1.15056,0.000484063,0.000484063,0.000484063
59,1030.28,0.97311,0.50053,1.10096,0.99279,0.9814,0.98873,0.73427,1.02917,0.40714,1.19007,0.000473064,0.000473064,0.000473064
60,1047.64,0.96998,0.4937,1.10612,0.99245,0.97858,0.98965,0.72806,1.0237,0.41043,1.15119,0.000462065,0.000462065,0.000462065
61,1065.2,0.98729,0.50217,1.10794,0.99233,0.98148,0.98741,0.72559,1.02638,0.41265,1.16413,0.000451066,0.000451066,0.000451066
62,1082.76,0.97184,0.48742,1.09665,0.99556,0.97498,0.99013,0.72928,1.03334,0.40679,1.15625,0.000440067,0.000440067,0.000440067
63,1100.12,0.9647,0.48596,1.08855,0.9943,0.97536,0.98846,0.7362,1.02173,0.40393,1.1504,0.000429068,0.000429068,0.000429068
64,1117.48,0.96586,0.48096,1.09793,0.98992,0.97896,0.98756,0.71882,1.05249,0.41563,1.18436,0.000418069,0.000418069,0.000418069
65,1134.84,0.95816,0.48065,1.09684,0.99433,0.97896,0.98776,0.73536,1.02,0.40417,1.157,0.00040707,0.00040707,0.00040707
66,1152.21,0.93404,0.47231,1.07836,0.99133,0.98522,0.99034,0.73526,1.00682,0.39645,1.15387,0.000396071,0.000396071,0.000396071
67,1169.58,0.93084,0.47167,1.07914,0.9929,0.98097,0.98974,0.73967,1.016,0.39908,1.14695,0.000385073,0.000385073,0.000385073
68,1186.93,0.94144,0.49042,1.08591,0.99058,0.98437,0.98958,0.74001,1.02048,0.39198,1.15418,0.000374074,0.000374074,0.000374074
69,1204.25,0.93078,0.4724,1.08093,0.99429,0.98249,0.99057,0.74007,1.01164,0.39987,1.16032,0.000363075,0.000363075,0.000363075
70,1221.59,0.93597,0.46498,1.08612,0.99126,0.98368,0.98961,0.73894,1.02207,0.40442,1.15346,0.000352076,0.000352076,0.000352076
71,1238.91,0.93174,0.46554,1.08775,0.99323,0.98549,0.98956,0.73726,1.01337,0.39734,1.15298,0.000341077,0.000341077,0.000341077
72,1256.23,0.91258,0.45613,1.07095,0.9908,0.98123,0.99071,0.73001,1.01786,0.39344,1.16803,0.000330078,0.000330078,0.000330078
73,1273.54,0.91917,0.45136,1.07131,0.99462,0.98436,0.99052,0.73422,1.00473,0.38862,1.14755,0.000319079,0.000319079,0.000319079
74,1290.87,0.93095,0.46682,1.0807,0.9974,0.98077,0.98993,0.74752,0.99874,0.3961,1.13938,0.00030808,0.00030808,0.00030808
75,1308.21,0.90743,0.45453,1.06655,0.9903,0.98797,0.9909,0.73982,1.01744,0.3894,1.16378,0.000297081,0.000297081,0.000297081
76,1325.55,0.90824,0.44903,1.07614,0.99707,0.9752,0.98886,0.74175,0.99993,0.38446,1.13409,0.000286083,0.000286083,0.000286083
77,1342.86,0.91455,0.44834,1.07715,0.99488,0.98156,0.9889,0.73676,1.00707,0.39057,1.15441,0.000275084,0.000275084,0.000275084
78,1360.15,0.90918,0.45196,1.07136,0.99297,0.98077,0.98762,0.73523,1.01303,0.3882,1.16396,0.000264085,0.000264085,0.000264085
79,1377.49,0.90784,0.44127,1.06658,0.99135,0.98077,0.98828,0.73675,1.01256,0.38345,1.15575,0.000253086,0.000253086,0.000253086
80,1394.82,0.89828,0.44556,1.06405,0.99156,0.98562,0.98918,0.7434,1.01067,0.39315,1.16189,0.000242087,0.000242087,0.000242087
81,1412.14,0.90499,0.44812,1.06188,0.99608,0.98425,0.9902,0.74619,1.00221,0.38469,1.14154,0.000231088,0.000231088,0.000231088
82,1429.46,0.88257,0.4428,1.05719,0.9932,0.98077,0.98961,0.74293,0.99864,0.38276,1.14455,0.000220089,0.000220089,0.000220089
83,1446.79,0.87719,0.44072,1.05798,0.99716,0.98077,0.98901,0.7366,1.00153,0.38226,1.15425,0.00020909,0.00020909,0.00020909
84,1464.13,0.87686,0.42837,1.05356,0.99632,0.97886,0.99041,0.74279,0.99577,0.37768,1.14596,0.000198091,0.000198091,0.000198091
85,1481.44,0.87831,0.43146,1.05175,0.99507,0.98304,0.98999,0.74752,0.99694,0.37797,1.14054,0.000187092,0.000187092,0.000187092
86,1498.79,0.86486,0.4311,1.04702,0.99517,0.98437,0.98963,0.74071,1.00489,0.3742,1.15456,0.000176094,0.000176094,0.000176094
87,1516.12,0.87603,0.42818,1.05448,0.99149,0.98266,0.99035,0.73807,1.00368,0.37767,1.14809,0.000165095,0.000165095,0.000165095
88,1533.41,0.86981,0.42761,1.05507,0.99699,0.98077,0.9912,0.74601,0.99383,0.3782,1.14262,0.000154096,0.000154096,0.000154096
89,1550.7,0.85129,0.41729,1.03787,0.99147,0.98625,0.99081,0.74442,1.00071,0.37684,1.13983,0.000143097,0.000143097,0.000143097
90,1568.01,0.8435,0.41098,1.04035,0.99465,0.98186,0.98985,0.74589,0.9979,0.37009,1.14169,0.000132098,0.000132098,0.000132098
91,1599.9,0.79559,0.33451,1.002,0.9934,0.98405,0.98782,0.73703,1.00057,0.37516,1.13568,0.000121099,0.000121099,0.000121099
92,1617.15,0.78428,0.32761,0.99084,0.99623,0.98199,0.98776,0.73951,0.99236,0.37346,1.12935,0.0001101,0.0001101,0.0001101
93,1634.38,0.77054,0.31772,0.98196,0.99454,0.9833,0.98942,0.73813,1.00228,0.3813,1.13762,9.91012e-05,9.91012e-05,9.91012e-05
94,1651.69,0.77695,0.32128,0.98581,0.98893,0.9854,0.98984,0.74139,0.99048,0.37178,1.13107,8.81023e-05,8.81023e-05,8.81023e-05
95,1669,0.76038,0.31612,0.9848,0.991,0.98412,0.98969,0.7406,1.00207,0.37742,1.14705,7.71034e-05,7.71034e-05,7.71034e-05
96,1686.29,0.76498,0.31328,0.99412,0.99471,0.98078,0.98992,0.74113,1.00298,0.37229,1.1513,6.61045e-05,6.61045e-05,6.61045e-05
97,1703.59,0.75586,0.3108,0.97997,0.99501,0.98138,0.9901,0.74261,1.00531,0.37516,1.1515,5.51056e-05,5.51056e-05,5.51056e-05
98,1720.88,0.74835,0.31177,0.97828,0.99364,0.98077,0.99043,0.75075,0.99705,0.3678,1.14813,4.41067e-05,4.41067e-05,4.41067e-05
99,1738.19,0.75133,0.31016,0.97607,0.99318,0.98104,0.9904,0.74784,0.99869,0.3696,1.14915,3.31078e-05,3.31078e-05,3.31078e-05
100,1755.47,0.74474,0.30968,0.98315,0.9946,0.98077,0.9904,0.74727,0.99609,0.36941,1.14781,2.21089e-05,2.21089e-05,2.21089e-05
