epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,302.108,1.08625,1.37299,1.28454,0.45777,0.61592,0.52357,0.39674,1.02427,1.7943,1.44518,0.000253252,0.000253252,0.000253252
16,322.049,1.09682,1.38184,1.29655,0.52103,0.55787,0.53908,0.41731,0.99762,1.71057,1.40686,0.000250341,0.000250341,0.000250341
17,342.004,1.09069,1.34438,1.29227,0.44367,0.59284,0.52727,0.40424,0.99243,1.66041,1.41363,0.00024743,0.00024743,0.00024743
18,361.952,1.11805,1.37335,1.29965,0.54101,0.56098,0.54443,0.41924,1.02883,1.84769,1.43216,0.00024452,0.00024452,0.00024452
19,381.872,1.07552,1.32183,1.28049,0.56264,0.5545,0.59058,0.45599,1.02081,1.55892,1.42852,0.000241609,0.000241609,0.000241609
20,401.837,1.06535,1.29019,1.27028,0.52407,0.55581,0.57522,0.43668,1.04633,1.58483,1.45729,0.000238699,0.000238699,0.000238699
21,421.748,1.08799,1.31181,1.28421,0.53464,0.58989,0.57887,0.43769,1.06046,1.63928,1.46092,0.000235788,0.000235788,0.000235788
22,441.677,1.07297,1.27633,1.27399,0.50952,0.52942,0.54888,0.4258,1.01991,1.69029,1.44201,0.000232877,0.000232877,0.000232877
23,461.591,1.06566,1.25839,1.27446,0.58979,0.54196,0.5856,0.44103,1.01335,1.5523,1.42703,0.000229967,0.000229967,0.000229967
24,481.545,1.06407,1.25044,1.26917,0.5009,0.59685,0.57995,0.44875,1.00581,1.54209,1.42546,0.000227056,0.000227056,0.000227056
25,501.509,1.07074,1.26501,1.27002,0.53242,0.53917,0.56196,0.44148,1.00229,1.64909,1.41297,0.000224146,0.000224146,0.000224146
26,521.458,1.074,1.26741,1.27888,0.60849,0.52075,0.58565,0.45267,1.02317,1.56222,1.42791,0.000221235,0.000221235,0.000221235
27,541.418,1.08706,1.27132,1.27674,0.6137,0.55845,0.6027,0.46424,1.00712,1.53515,1.42424,0.000218324,0.000218324,0.000218324
28,561.375,1.07327,1.24303,1.26385,0.54427,0.60778,0.59082,0.4564,1.03216,1.55073,1.42427,0.000215414,0.000215414,0.000215414
29,581.346,1.0754,1.26556,1.27523,0.58782,0.50801,0.55859,0.42973,0.9992,1.5984,1.42133,0.000212503,0.000212503,0.000212503
30,601.319,1.08308,1.24419,1.27703,0.60468,0.6102,0.61363,0.46584,1.03148,1.46666,1.42279,0.000209593,0.000209593,0.000209593
31,621.306,1.0765,1.22631,1.2725,0.517,0.58012,0.56005,0.42579,1.01469,1.56603,1.41836,0.000206682,0.000206682,0.000206682
32,641.612,1.07762,1.23909,1.27215,0.57631,0.532,0.58211,0.45466,1.0072,1.57676,1.42131,0.000203771,0.000203771,0.000203771
33,661.607,1.06061,1.19932,1.26186,0.67558,0.50003,0.59267,0.45769,0.98632,1.58316,1.40638,0.000200861,0.000200861,0.000200861
34,681.547,1.05864,1.19135,1.26962,0.57177,0.5292,0.59802,0.45861,1.02202,1.56519,1.43759,0.00019795,0.00019795,0.00019795
35,701.526,1.05716,1.1909,1.26386,0.56427,0.54706,0.58342,0.45008,1.0179,1.61125,1.4149,0.00019504,0.00019504,0.00019504
36,721.511,1.04512,1.15346,1.24783,0.50229,0.57234,0.55714,0.43178,1.0328,1.68213,1.43115,0.000192129,0.000192129,0.000192129
37,741.602,1.05072,1.15933,1.25225,0.63248,0.51467,0.5758,0.45037,0.98398,1.67062,1.40658,0.000189218,0.000189218,0.000189218
38,761.928,1.045,1.13969,1.24757,0.60125,0.54382,0.5778,0.44194,0.99321,1.59331,1.40896,0.000186308,0.000186308,0.000186308
39,781.944,1.05168,1.15486,1.25254,0.51101,0.58187,0.58343,0.45038,1.01117,1.58787,1.40902,0.000183397,0.000183397,0.000183397
40,801.894,1.04615,1.14849,1.2558,0.56775,0.61492,0.57281,0.44471,1.00082,1.6923,1.40518,0.000180487,0.000180487,0.000180487
41,821.88,1.0436,1.1251,1.2524,0.51814,0.58754,0.56355,0.43511,1.00736,1.60935,1.40899,0.000177576,0.000177576,0.000177576
42,841.873,1.05249,1.1118,1.24826,0.58842,0.52952,0.57952,0.44514,1.02737,1.64176,1.4312,0.000174665,0.000174665,0.000174665
43,861.848,1.01978,1.09127,1.23827,0.5551,0.62856,0.60565,0.4662,0.99263,1.58409,1.40161,0.000171755,0.000171755,0.000171755
44,881.82,1.0364,1.09908,1.24056,0.54677,0.577,0.57644,0.44456,0.99816,1.66017,1.42169,0.000168844,0.000168844,0.000168844
45,901.752,1.0247,1.08566,1.23822,0.50924,0.59867,0.57769,0.44839,1.00838,1.65429,1.40257,0.000165934,0.000165934,0.000165934
46,921.737,1.03156,1.07075,1.24141,0.55339,0.5856,0.59079,0.46638,0.97621,1.60372,1.39029,0.000163023,0.000163023,0.000163023
47,941.715,1.00692,1.05778,1.23378,0.61595,0.52333,0.58219,0.44844,1.03129,1.64256,1.43934,0.000160112,0.000160112,0.000160112
48,961.713,1.02893,1.07107,1.23635,0.59545,0.57856,0.60019,0.46193,1.01686,1.56232,1.42594,0.000157202,0.000157202,0.000157202
49,981.728,1.00757,1.0245,1.22227,0.5585,0.65948,0.60728,0.4735,0.98999,1.55529,1.39183,0.000154291,0.000154291,0.000154291
50,1001.7,1.00993,1.0223,1.21915,0.55499,0.58044,0.58561,0.45203,1.03676,1.59779,1.43784,0.000151381,0.000151381,0.000151381
51,1021.68,0.99822,1.03081,1.22514,0.60755,0.55798,0.58782,0.4534,0.98489,1.56583,1.40877,0.00014847,0.00014847,0.00014847
52,1041.63,1.00496,1.01525,1.22943,0.50814,0.62126,0.57609,0.4442,1.01966,1.66894,1.42651,0.000145559,0.000145559,0.000145559
53,1061.63,1.00662,1.01619,1.21561,0.6253,0.54925,0.60941,0.4646,1.01363,1.57484,1.43426,0.000142649,0.000142649,0.000142649
54,1081.6,1.01076,1.01549,1.2222,0.568,0.60658,0.59893,0.45668,1.01923,1.582,1.42234,0.000139738,0.000139738,0.000139738
55,1101.5,0.99103,1.00388,1.21343,0.54837,0.59552,0.57843,0.44602,1.00212,1.63162,1.41516,0.000136828,0.000136828,0.000136828
56,1121.47,1.00003,1.00506,1.21417,0.56303,0.62559,0.6016,0.45956,1.01051,1.51707,1.41011,0.000133917,0.000133917,0.000133917
57,1141.38,0.98029,0.98,1.20569,0.56598,0.57589,0.58556,0.45684,0.97661,1.63997,1.39629,0.000131006,0.000131006,0.000131006
58,1161.39,0.99777,0.97352,1.21276,0.56146,0.57853,0.56516,0.4375,0.98973,1.62748,1.40637,0.000128096,0.000128096,0.000128096
59,1181.31,0.96938,0.97183,1.20353,0.62338,0.51457,0.58523,0.45483,0.99796,1.63381,1.41693,0.000125185,0.000125185,0.000125185
60,1201.25,0.97869,0.96213,1.2033,0.60046,0.5711,0.60416,0.46416,1.00208,1.60314,1.41929,0.000122275,0.000122275,0.000122275
61,1221.5,0.98756,0.96201,1.21595,0.63503,0.52774,0.58407,0.45466,1.01593,1.62599,1.42423,0.000119364,0.000119364,0.000119364
62,1241.44,0.98515,0.97524,1.21197,0.60249,0.56438,0.60314,0.46501,1.01248,1.5655,1.42612,0.000116453,0.000116453,0.000116453
63,1261.4,0.95366,0.9535,1.19534,0.57356,0.59455,0.57559,0.44589,1.01238,1.64368,1.42868,0.000113543,0.000113543,0.000113543
64,1281.36,0.96464,0.94039,1.19827,0.5557,0.59617,0.58628,0.45937,1.02558,1.6391,1.4289,0.000110632,0.000110632,0.000110632
65,1301.34,0.96893,0.94709,1.20088,0.56276,0.57538,0.59026,0.45682,1.01459,1.63488,1.41682,0.000107722,0.000107722,0.000107722
66,1321.28,0.96837,0.92909,1.19589,0.52183,0.6035,0.59906,0.46512,0.99716,1.59087,1.42186,0.000104811,0.000104811,0.000104811
67,1341.26,0.96285,0.90603,1.18559,0.55062,0.5975,0.59684,0.45906,0.99688,1.60446,1.41495,0.0001019,0.0001019,0.0001019
68,1361.22,0.94414,0.91388,1.19487,0.5203,0.61848,0.58761,0.45692,0.99571,1.58345,1.41198,9.89898e-05,9.89898e-05,9.89898e-05
69,1381.19,0.95324,0.89973,1.1889,0.55147,0.60923,0.5926,0.46142,1.01555,1.56707,1.43013,9.60792e-05,9.60792e-05,9.60792e-05
70,1401.12,0.95725,0.91805,1.1899,0.63396,0.51646,0.59736,0.46216,1.01902,1.60103,1.43389,9.31686e-05,9.31686e-05,9.31686e-05
71,1421.39,0.94484,0.89637,1.18786,0.56821,0.6021,0.60471,0.46764,1.00768,1.57152,1.42132,9.0258e-05,9.0258e-05,9.0258e-05
72,1441.34,0.94926,0.88915,1.18718,0.61048,0.57772,0.59904,0.46375,0.99106,1.61604,1.41707,8.73474e-05,8.73474e-05,8.73474e-05
73,1461.3,0.94913,0.89977,1.18984,0.58263,0.6007,0.61306,0.47854,1.0027,1.59778,1.42605,8.44368e-05,8.44368e-05,8.44368e-05
74,1481.61,0.94858,0.89672,1.18031,0.58293,0.58327,0.59884,0.46302,1.01874,1.61582,1.4343,8.15262e-05,8.15262e-05,8.15262e-05
75,1501.54,0.92602,0.86891,1.17826,0.53268,0.62279,0.6023,0.46517,1.01692,1.59167,1.4291,7.86156e-05,7.86156e-05,7.86156e-05
76,1521.5,0.94181,0.86615,1.17541,0.59369,0.58727,0.59464,0.4618,1.01263,1.59979,1.43775,7.5705e-05,7.5705e-05,7.5705e-05
77,1541.46,0.93845,0.87822,1.17732,0.60569,0.56096,0.59501,0.46002,1.01192,1.59149,1.43385,7.27944e-05,7.27944e-05,7.27944e-05
78,1561.41,0.93399,0.87396,1.18164,0.63293,0.57967,0.60337,0.46943,1.01608,1.62245,1.44064,6.98838e-05,6.98838e-05,6.98838e-05
79,1581.38,0.91637,0.85936,1.1722,0.58874,0.59248,0.59917,0.46346,1.00033,1.55885,1.4198,6.69732e-05,6.69732e-05,6.69732e-05
80,1601.32,0.91554,0.85143,1.16532,0.61114,0.56937,0.60642,0.47289,0.99718,1.61739,1.41984,6.40626e-05,6.40626e-05,6.40626e-05
81,1621.3,0.93467,0.86311,1.17603,0.62857,0.57099,0.59935,0.46646,1.00405,1.62864,1.42204,6.1152e-05,6.1152e-05,6.1152e-05
82,1641.24,0.92753,0.86321,1.17654,0.62956,0.55795,0.60698,0.47289,0.99052,1.5966,1.42261,5.82414e-05,5.82414e-05,5.82414e-05
83,1661.42,0.91675,0.82822,1.17135,0.6852,0.53731,0.61314,0.47759,1.00225,1.56574,1.42341,5.53308e-05,5.53308e-05,5.53308e-05
84,1681.32,0.92411,0.86484,1.17624,0.66297,0.52957,0.61544,0.47878,0.98888,1.56401,1.4119,5.24202e-05,5.24202e-05,5.24202e-05
85,1701.28,0.91357,0.84836,1.16824,0.63007,0.58887,0.62328,0.48363,1.00513,1.5656,1.42734,4.95096e-05,4.95096e-05,4.95096e-05
86,1721.61,0.91171,0.8446,1.17076,0.64238,0.58667,0.61373,0.47992,0.98301,1.58472,1.41123,4.6599e-05,4.6599e-05,4.6599e-05
87,1741.92,0.9126,0.82505,1.16349,0.6017,0.58981,0.60655,0.47384,1.00355,1.59629,1.42466,4.36884e-05,4.36884e-05,4.36884e-05
88,1761.89,0.92259,0.84604,1.16318,0.59855,0.59962,0.61559,0.47595,0.99858,1.54827,1.41825,4.07778e-05,4.07778e-05,4.07778e-05
89,1781.87,0.90682,0.81923,1.16202,0.57402,0.61866,0.62016,0.48393,1.0067,1.56701,1.42805,3.78672e-05,3.78672e-05,3.78672e-05
90,1801.79,0.88855,0.81601,1.1541,0.60942,0.60452,0.61933,0.48402,1.01509,1.56532,1.43344,3.49566e-05,3.49566e-05,3.49566e-05
91,1839.99,0.85467,0.70425,1.13186,0.59126,0.56597,0.59921,0.47273,0.98967,1.6226,1.41743,3.2046e-05,3.2046e-05,3.2046e-05
92,1860.11,0.83067,0.66229,1.11755,0.58072,0.59402,0.60672,0.47588,0.99197,1.60026,1.4141,2.91354e-05,2.91354e-05,2.91354e-05
93,1879.9,0.8375,0.64215,1.1156,0.59942,0.5832,0.60259,0.47582,0.98962,1.5814,1.40081,2.62248e-05,2.62248e-05,2.62248e-05
94,1899.66,0.82438,0.63585,1.11493,0.59332,0.57998,0.61513,0.48414,0.99124,1.57507,1.40351,2.33142e-05,2.33142e-05,2.33142e-05
95,1919.41,0.81805,0.6172,1.1098,0.54244,0.6145,0.61404,0.48368,0.98535,1.6014,1.40187,2.04036e-05,2.04036e-05,2.04036e-05
96,1939.53,0.81126,0.61187,1.10701,0.59381,0.58156,0.60759,0.47556,0.98626,1.62046,1.40347,1.7493e-05,1.7493e-05,1.7493e-05
97,1959.28,0.81804,0.62033,1.10799,0.58349,0.59292,0.60441,0.47452,0.98283,1.63057,1.40444,1.45824e-05,1.45824e-05,1.45824e-05
98,1979.03,0.80583,0.59894,1.10233,0.575,0.60976,0.61577,0.4824,0.99012,1.60079,1.40955,1.16718e-05,1.16718e-05,1.16718e-05
99,1998.8,0.80142,0.59956,1.0986,0.57407,0.62029,0.61766,0.48372,0.98436,1.58124,1.40548,8.7612e-06,8.7612e-06,8.7612e-06
100,2018.54,0.80449,0.60347,1.10656,0.58666,0.61012,0.62128,0.4883,0.98429,1.57142,1.40625,5.8506e-06,5.8506e-06,5.8506e-06
